track_name,artist_name,album_name,release_date,track_id,spotify_url,mood_keywords
Dark Corner,Ambient Realms,"Massive Horror Ambience, Vol. 3",2022-04-23,6SJYTQ5tjd9xbdLWBUubem,https://open.spotify.com/track/6SJYTQ5tjd9xbdLWBUubem,eerie ominous haunting
Moving Shadows,Horror Music Collection,"Night in Haunted Forest: Creepy Halloween Music, Dark Ambient Horror Sound Effects",2021-09-28,2EPoEMrrXNvdT70o4X2Oeg,https://open.spotify.com/track/2EPoEMrrXNvdT70o4X2Oeg,eerie ominous haunting
Welcome to the Terror,Scary Halloween Night Ambient,"Haunted Halloween Night (Scary Abandoned House, Terrifying Chopped Up Horror, Fright Demonic Torture, Spooky Darkness, Creepy Evil)",2018-09-18,4Y2OOuTh4wThC0rEDPGFM1,https://open.spotify.com/track/4Y2OOuTh4wThC0rEDPGFM1,eerie ominous haunting
Eerie Chanting,Spooky Halloween Sound Effects,Demonic Ambient Sounds For Halloween,2024-10-15,6oU3tGoSR8ugWzG5kOQQIz,https://open.spotify.com/track/6oU3tGoSR8ugWzG5kOQQIz,eerie ominous haunting
Prey,Horror Music,Dark Ambience,2022-04-29,22uyLOuggBp3Z8y3aMlG5G,https://open.spotify.com/track/22uyLOuggBp3Z8y3aMlG5G,eerie ominous haunting
Ominous Hollow Haunt,Dr. Akula,Haunted House Sound Effects,2011-10-17,4Ycjk8Gpjn26LFcZtlCeTz,https://open.spotify.com/track/4Ycjk8Gpjn26LFcZtlCeTz,eerie ominous haunting
Sadness,Relaxation Zone,"Gothic Ambient Sounds: Instrumental Relaxation, Background Music for Fantasy & Dreams",2019-12-02,2gh1QBGD27t0DigPRTHK11,https://open.spotify.com/track/2gh1QBGD27t0DigPRTHK11,eerie ominous haunting
Dark Swamp,Ambient Realms,"Massive Ambient Music, Vol. 8",2021-04-02,77vC9BkPET5B8tc4SfASxU,https://open.spotify.com/track/77vC9BkPET5B8tc4SfASxU,eerie ominous haunting
Ethereal Dreams,Dr. Akula,Haunted House Sound Effects,2011-10-17,7kq4Ik56GS1As8NgeG3Ufz,https://open.spotify.com/track/7kq4Ik56GS1As8NgeG3Ufz,eerie ominous haunting
Quiet Steps,Jon R. Mohr,Her Master Passion,2020-03-20,31ZBvfp2vU5VCwWFrJYnBC,https://open.spotify.com/track/31ZBvfp2vU5VCwWFrJYnBC,eerie ominous haunting
Depression Ambient,Library Of The Human Soul,Sadness (Ambient Edition),2016-01-10,4Au7SD2N5oWEyT5dwXyAKZ,https://open.spotify.com/track/4Au7SD2N5oWEyT5dwXyAKZ,eerie ominous haunting
Terror from the Underworld - Horror Movie Music,The Darker Star,"Dark Ambient Music - Nature Sounds, Creepy Soundscapes with Rain Background Sound",2015-10-22,5OL0ZIyP7sKR0Se9MARJCD,https://open.spotify.com/track/5OL0ZIyP7sKR0Se9MARJCD,eerie ominous haunting
Dark Crypt Ambience,Halloween FX Productions,Haunter Forest Ambient,2024-09-16,1JArVcD3fdpFtXq3UzAK05,https://open.spotify.com/track/1JArVcD3fdpFtXq3UzAK05,eerie ominous haunting
Specter Dark,Spooky Music,Atmospheric Spooky Music,2024-12-09,6dIWphVS0H6GKrbrM6V1SY,https://open.spotify.com/track/6dIWphVS0H6GKrbrM6V1SY,eerie ominous haunting
Eerie Presence,Epic Fantasy Adventurers,Gruesome Discovery: Gothic Dark Ambient for Horror & Dark Fantasy RPG Sessions,2022-02-02,4PItQCeFsVMIqDSULIewEQ,https://open.spotify.com/track/4PItQCeFsVMIqDSULIewEQ,eerie ominous haunting
Halloween Ambience,Scary Music Orchestra,"Horror Show: High Tension Halloween Ambience, Chilling Music for Scaring",2019-09-04,2PJBmG1hkBheMwuOgZPFJZ,https://open.spotify.com/track/2PJBmG1hkBheMwuOgZPFJZ,eerie ominous haunting
Dark Ambient Music,Halloween All-Stars,"Halloween Party Music - Halloween Music for Kids, Scary Sound Effects, Scary Music, Creepy Sounds",2017-10-13,2Oeqz6MXknZNzDkALnbXu2,https://open.spotify.com/track/2Oeqz6MXknZNzDkALnbXu2,eerie ominous haunting
Dark Mana,Ambient Realms,"Massive Horror Ambience, Vol. 3",2022-04-23,0bDXQZsrFz7ffVPOifUyty,https://open.spotify.com/track/0bDXQZsrFz7ffVPOifUyty,eerie ominous haunting
Terrifying Bats,Horror Music,Dark Ambience,2022-04-29,2gQM7CTqX7nKEYlQH1KfUD,https://open.spotify.com/track/2gQM7CTqX7nKEYlQH1KfUD,eerie ominous haunting
Sons Interdits,Solstice,Sons Interdits,2021-04-09,6hi8pIjSS98kvrcqcZ4YFr,https://open.spotify.com/track/6hi8pIjSS98kvrcqcZ4YFr,eerie ominous haunting
A Forgotten Manor House,Ambience Mastery,Gothic Vibes (Electronic Instrumentals),2022-01-15,6sKDQjlxEXsfwD0I419vBf,https://open.spotify.com/track/6sKDQjlxEXsfwD0I419vBf,eerie ominous haunting
Night Stalker,Ambient Realms,"Massive Horror Ambience, Vol. 1",2018-10-11,2YgRaJGa2EFkYOjYMAD3rS,https://open.spotify.com/track/2YgRaJGa2EFkYOjYMAD3rS,eerie ominous haunting
Mystic Halls,Ambient Realms,"Massive Ambient Music, Vol. 4",2016-08-18,1GvqaP0Dm8dUYGxQCdW2bY,https://open.spotify.com/track/1GvqaP0Dm8dUYGxQCdW2bY,eerie ominous haunting
Haunted Cemetery,Scary Halloween Night Ambient,"Haunted Halloween Night (Scary Abandoned House, Terrifying Chopped Up Horror, Fright Demonic Torture, Spooky Darkness, Creepy Evil)",2018-09-18,3dISdfLqQQKGqA1flz1OJb,https://open.spotify.com/track/3dISdfLqQQKGqA1flz1OJb,eerie ominous haunting
Unquiet Moment,Horror Nightmare,"Eerie Music - Creepy Nightmare Sound Effects, Howling Wolves, Chains, Whispers & Groans",2017-10-13,33rP6lJJxcBIl5TzhWmvQc,https://open.spotify.com/track/33rP6lJJxcBIl5TzhWmvQc,eerie ominous haunting
Theme From Frankenstein,Scary Strings Ensemble,50 Scary Instrumental Strings Collection,2010-07-01,4rRB1PEkD1AiEnEFAUM3ef,https://open.spotify.com/track/4rRB1PEkD1AiEnEFAUM3ef,eerie ominous haunting
Ouija,Halloween Party Album Singers,"Eerie Halloween Music: Spooky Instrumental Background Music for Halloween Parties, Dreadful Freights, Ominous Ambient Dark Music",2020-10-26,3o36mvBFzP1IbAwnt1WuFs,https://open.spotify.com/track/3o36mvBFzP1IbAwnt1WuFs,eerie ominous haunting
Big Scary Ghosts,Instrumental Core,Night At The Library,2020-06-29,1V2ciSvoKRWvc7kePxkDm1,https://open.spotify.com/track/1V2ciSvoKRWvc7kePxkDm1,eerie ominous haunting
"Ambience, Fantasy - Mysterious Space Drone with High Pitched Shimmering, Sci Fi, Synth Fantasy Ambiences",Sound Effects Library,Magical: Sound Effects,2012-05-15,1nEVx2jF2aCl9hokij9tnL,https://open.spotify.com/track/1nEVx2jF2aCl9hokij9tnL,eerie ominous haunting
Scary Place,Horror Music,Dark Ambience,2022-04-29,4T69uLC15oTkeBsy4geUpL,https://open.spotify.com/track/4T69uLC15oTkeBsy4geUpL,eerie ominous haunting
Horrify Shock,Horror Stories,Haunted House Ambience,2025-01-13,2QkVNEVXlq76ZTHCbDusyA,https://open.spotify.com/track/2QkVNEVXlq76ZTHCbDusyA,eerie ominous haunting
Flowing Blood,Edward Eclipse,"Evil Background Songs - Spooky Scary Music, Dark Ambient Horror Story Background",2017-10-13,5mxKqjhHx1kcz2Rm35xGYX,https://open.spotify.com/track/5mxKqjhHx1kcz2Rm35xGYX,eerie ominous haunting
Scary Noises for a Haunting Night,Haunting Ambience,Ultimate Haunted House Horror FX Library,2025-09-19,0OyE6shFC8z55zTKL9Sz8o,https://open.spotify.com/track/0OyE6shFC8z55zTKL9Sz8o,eerie ominous haunting
"Ambience, Fantasy - Mysterious Space Drone with High Pitched Shimmering, Sci Fi, Synth Fantasy Ambiences, Authentic Sound Effects",Sound Effects Library,Magical: Sound Effects,2012-05-15,3o3L2fEYxpgW3IcQoCHMOG,https://open.spotify.com/track/3o3L2fEYxpgW3IcQoCHMOG,eerie ominous haunting
Horror Ambient,Eduard Perelyhin,Horror Ambient,2022-04-25,6uzxE1CQnN8ZU5vmGczZw6,https://open.spotify.com/track/6uzxE1CQnN8ZU5vmGczZw6,eerie ominous haunting
Terrifying Haunted House Atmosphere,Scary Halloween Night Ambient,Haunted House Sounds For Halloween,2024-10-07,0FYIr69SxHCXshICflTzOV,https://open.spotify.com/track/0FYIr69SxHCXshICflTzOV,eerie ominous haunting
(untitled ambience 3) 2008,zYnthetic,ERA,2014-07-26,20XL2aYrT8NPaU4D9pOrGe,https://open.spotify.com/track/20XL2aYrT8NPaU4D9pOrGe,eerie ominous haunting
Tension Ambience,Drakula,Scary Background Music: Horror Monsters and Nice Sprites Howling Sounds,2019-09-09,5N8H0quwsnJ1IQjnicKbPD,https://open.spotify.com/track/5N8H0quwsnJ1IQjnicKbPD,eerie ominous haunting
Tortured Spirits,Cameron McBride,Dark Ambient: Ominous Sinister Soundscapes,2016-05-05,0YfWze1BkBgE9hiIELW2IH,https://open.spotify.com/track/0YfWze1BkBgE9hiIELW2IH,eerie ominous haunting
Demon Haunting,Drakula,Scary Background Music: Horror Monsters and Nice Sprites Howling Sounds,2019-09-09,05I7xxPuqs7lq5opBhpK7P,https://open.spotify.com/track/05I7xxPuqs7lq5opBhpK7P,eerie ominous haunting
Scary Times,Instrumental Core,Night At The Library,2020-06-29,7dIVMu7QVeP8ca0bckihsA,https://open.spotify.com/track/7dIVMu7QVeP8ca0bckihsA,eerie ominous haunting
The Depths,Brian Estes,The Depths,2020-11-22,3p8SSpNWT68gVkj19kVtyA,https://open.spotify.com/track/3p8SSpNWT68gVkj19kVtyA,eerie ominous haunting
Creepy Piano Music – Dark Reading Background,Etrusco Music,Music for Reading Horror – Dark and Creepy Atmosphere,2025-10-25,2vWKV8WRvVvSNyocqStlJl,https://open.spotify.com/track/2vWKV8WRvVvSNyocqStlJl,eerie ominous haunting
Darkness,Horror Music,Dark Ambience,2022-04-29,5FYFiY8qhkmoZ9gEHlxG2T,https://open.spotify.com/track/5FYFiY8qhkmoZ9gEHlxG2T,eerie ominous haunting
Passage 1,Theme,Passages,2017-10-06,39LaFe4xmIjZbno6k09R69,https://open.spotify.com/track/39LaFe4xmIjZbno6k09R69,eerie ominous haunting
Dark Wilderness,Ambient Realms,"Massive Ambient Music, Vol. 10",2021-12-04,3KfAfoxB2bbWcddKqTRWbd,https://open.spotify.com/track/3KfAfoxB2bbWcddKqTRWbd,eerie ominous haunting
Harmony of the Senses,Edward Eclipse,"Evil Background Songs - Spooky Scary Music, Dark Ambient Horror Story Background",2017-10-13,6rbii8H0XG0YL8hZLiCg3N,https://open.spotify.com/track/6rbii8H0XG0YL8hZLiCg3N,eerie ominous haunting
Prophecy,Dark Fantasy Studio,Paranormal evening,2022-10-31,0r1zR5QRIOSg6hCvORZAbA,https://open.spotify.com/track/0r1zR5QRIOSg6hCvORZAbA,eerie ominous haunting
Scary Nightmare,Deep Sleep Hypnosis Masters,"Sleep Tonight - Dark Ambient Music for Sleep, Meditation and Stress Relief",2021-05-26,6e0ujvYe8lg1oJTr5dpfjT,https://open.spotify.com/track/6e0ujvYe8lg1oJTr5dpfjT,eerie ominous haunting
Melancholia,The Darker Star,"Dark Ambient: Dark Ambient Music, Atmosphere Music, Solitude and Melancholy",2012-09-03,1fcAp6lfqhetw8HlacevrD,https://open.spotify.com/track/1fcAp6lfqhetw8HlacevrD,eerie ominous haunting
Diabolical,Sexy Erotic Halloween,"Evil Music - Mysterious, Macabre Ambient",2019-06-11,2X6dl63mLTUYOt01ZRzFlg,https://open.spotify.com/track/2X6dl63mLTUYOt01ZRzFlg,eerie ominous haunting
Something Dark,Sexy Erotic Halloween,"Evil Music - Mysterious, Macabre Ambient",2019-06-11,6IORYpnoMHtbSgGQz0cETZ,https://open.spotify.com/track/6IORYpnoMHtbSgGQz0cETZ,eerie ominous haunting
Atmosphères,György Ligeti,Scary Classical Music,2020-10-30,4UUHagqKb7NRJTDH2Bo5H1,https://open.spotify.com/track/4UUHagqKb7NRJTDH2Bo5H1,eerie ominous haunting
Rotting Cellar,Ambient Realms,"Massive Horror Ambience Music, Vol. 2",2020-10-13,6KZJxhxIzCwPezvjKCU9cv,https://open.spotify.com/track/6KZJxhxIzCwPezvjKCU9cv,eerie ominous haunting
Scary Creepy Horror Piano Background,Sound Gallery by Dmitry Taras,Scary Creepy Horror Piano Background,2022-03-14,2QM4rVW4sykmSNwV8FekwJ,https://open.spotify.com/track/2QM4rVW4sykmSNwV8FekwJ,eerie ominous haunting
Forbidden Place,Ambient Realms,"Massive Horror Ambience, Vol. 3",2022-04-23,3S3gNf5zpueQZtCDtJehGX,https://open.spotify.com/track/3S3gNf5zpueQZtCDtJehGX,eerie ominous haunting
Noctural Ambience,Yves Relos,200 Strange Sound Effects,2011-07-29,7FeXDcOeJsPuyxeusM8unM,https://open.spotify.com/track/7FeXDcOeJsPuyxeusM8unM,eerie ominous haunting
Haunted Ambient Sounds,Scary Halloween Night Ambient,Halloween Haunted FX & Scary Atmosphere,2025-09-08,5XmjfGLMJ4Ud2q2Hdt69F9,https://open.spotify.com/track/5XmjfGLMJ4Ud2q2Hdt69F9,eerie ominous haunting
Insanity,Horror Music,Dark Ambience,2022-04-29,0SYQHEO3SOKZ3dWfxGLmxn,https://open.spotify.com/track/0SYQHEO3SOKZ3dWfxGLmxn,eerie ominous haunting
Eerie Banshee Growl in Castle Loop,Haunting Ambience,Creepy Halloween Sound Effects 2025,2025-10-27,6OJNgK3DzUAKftYM8xUF7S,https://open.spotify.com/track/6OJNgK3DzUAKftYM8xUF7S,eerie ominous haunting
Stories that Will Keep You Awake,Halloween Party Album Singers,"Eerie Halloween Music: Spooky Instrumental Background Music for Halloween Parties, Dreadful Freights, Ominous Ambient Dark Music",2020-10-26,51xs0so5itq7Utbwjm4cna,https://open.spotify.com/track/51xs0so5itq7Utbwjm4cna,eerie ominous haunting
Chamber of Darkness,Ambient Realms,"Massive Ambient Music, Vol. 11",2022-09-01,6wRNsTObAPrgMJe67TIbAh,https://open.spotify.com/track/6wRNsTObAPrgMJe67TIbAh,eerie ominous haunting
Night Rain Stalker,Ambient Realms,"Massive Horror Ambience, Vol. 1",2018-10-11,2dnOeWO02NzCmFa38Qnvez,https://open.spotify.com/track/2dnOeWO02NzCmFa38Qnvez,eerie ominous haunting
"Ambience, Fantasy - Underwater Synth Ambience, Mysterious, Horror Fantasy Ambiences",Sound Effects Library,Magical: Sound Effects,2012-05-15,1pTVXPI78tDg2Ie3JS8q5R,https://open.spotify.com/track/1pTVXPI78tDg2Ie3JS8q5R,eerie ominous haunting
Date Night,Sexy Erotic Halloween,"Evil Music - Mysterious, Macabre Ambient",2019-06-11,429KrTPT9W8o61JENb7rHM,https://open.spotify.com/track/429KrTPT9W8o61JENb7rHM,eerie ominous haunting
Dark Lounge,Ambient Chill Out Lounge,"Various Ambient: Chill Out Music, Background Beats",2019-07-01,1KTgNqmLY3ZM9vxNKVGzRL,https://open.spotify.com/track/1KTgNqmLY3ZM9vxNKVGzRL,eerie ominous haunting
"Dark Room, Pt. 1",Dark Ambient Orchestra,"Dark Ambient, Vol. 1",2014-05-10,6pTG7HTcRfppBHzNiBDSU1,https://open.spotify.com/track/6pTG7HTcRfppBHzNiBDSU1,eerie ominous haunting
Haunting Winds,Whispers in the Wind,Mystical Gusts,2023-06-09,0gvUiIwIWuyrdtp5FGdYmd,https://open.spotify.com/track/0gvUiIwIWuyrdtp5FGdYmd,eerie ominous haunting
Scarey Atmospheres Chapter 2,David Fesliyan,Hide,2021-02-12,2Cb7zRkRkx7Fzr4NQE9wFQ,https://open.spotify.com/track/2Cb7zRkRkx7Fzr4NQE9wFQ,eerie ominous haunting
Magic Ingredients,Spooky Music,Atmospheric Spooky Music,2024-12-09,4DJCTdLsvrwrjyPbrrkaOy,https://open.spotify.com/track/4DJCTdLsvrwrjyPbrrkaOy,eerie ominous haunting
Nightmares: Spooky Graveyard pt. 5,Spooky Halloween Sounds,"Creepy Halloween Atmospheres: Scary Horror Ambient for Spooky Night (Haunted Forest, Graveyard, Catacombs)",2021-10-14,3L8Kb3aV92xse0Yzh5lHr8,https://open.spotify.com/track/3L8Kb3aV92xse0Yzh5lHr8,eerie ominous haunting
Dark Shadows,Brian Estes,Dark Shadows,2020-06-08,1xbfoYGSuwKM6oXBW6tWfv,https://open.spotify.com/track/1xbfoYGSuwKM6oXBW6tWfv,eerie ominous haunting
Haunted Guitar,Guitar Duo,Cafe Relaxing : The Night,2010,1S83X1IycKcibZAztuqCsF,https://open.spotify.com/track/1S83X1IycKcibZAztuqCsF,eerie ominous haunting
"Ambience, Fantasy - Maelstrom, Heavy String Layers, Medium, Horror Fantasy Ambiences",Sound Effects Library,Magical: Sound Effects,2012-05-15,6jCMKoO29B8dKDFPWHo2xc,https://open.spotify.com/track/6jCMKoO29B8dKDFPWHo2xc,eerie ominous haunting
Consulting a Grimoire,Ambience Mastery,A Dark Library (Gothic Horror Ambience),2022-12-05,6Dnemfcm5KqQS2QDnRmJPw,https://open.spotify.com/track/6Dnemfcm5KqQS2QDnRmJPw,eerie ominous haunting
Haunting Cello Music – Horror Reading Background,Etrusco Music,Music for Reading Horror – Dark and Creepy Atmosphere,2025-10-25,4QXuX7wzdKji8fTsfyaiud,https://open.spotify.com/track/4QXuX7wzdKji8fTsfyaiud,eerie ominous haunting
Dark Atmosphere,BGM Teacher,Horror Soundtrack for Media #1,2018-08-03,4HPCHdVofG1jUh7MUp3klS,https://open.spotify.com/track/4HPCHdVofG1jUh7MUp3klS,eerie ominous haunting
Fearful Nightmares Dark Ambient Horror Theme - Perfect for Creating Suspenseful Edits,DJ RIHAYEM,Dark Ambient Horror Music - Haunting Soundscapes for Fearful Edits,2024-09-11,0JVBe99l1BHcYg4dSdAKoS,https://open.spotify.com/track/0JVBe99l1BHcYg4dSdAKoS,eerie ominous haunting
Organ and Choirs. Grim Atmosphere,Sounds Effects Wav Files Studio,Mystery Music. Terrifying Sounds for Scary Atmospheres,2014-01-21,2MQplKdlljaUMdwLP6oREX,https://open.spotify.com/track/2MQplKdlljaUMdwLP6oREX,eerie ominous haunting
Eerie Heartbeat Loop Atmosphere,Halloween and Sound Effects,This Is Halloween,2012-09-15,1ChrLBwjv417O2USxiiyQZ,https://open.spotify.com/track/1ChrLBwjv417O2USxiiyQZ,eerie ominous haunting
Dark Secret,Dark Fantasy Studio,Haunted,2017-01-01,2CGkyozUpPQs1AQ6SrIRu9,https://open.spotify.com/track/2CGkyozUpPQs1AQ6SrIRu9,eerie ominous haunting
Eerie Halloween Atmosphere,Scary Halloween Night Ambient,Halloween Horror Sound Effects,2024-09-20,0CSV3ubdP3kTLk4w12l3Jf,https://open.spotify.com/track/0CSV3ubdP3kTLk4w12l3Jf,eerie ominous haunting
Terrifying Realisation,Ceiri Torjussen,Dark Atmospheric Tension,2019-04-16,7AtPV7rRgVmlU0f31WaoCa,https://open.spotify.com/track/7AtPV7rRgVmlU0f31WaoCa,eerie ominous haunting
(untitled ambience 1) 2008,zYnthetic,ERA,2014-07-26,11CuZYClfcSw8okPHHftnc,https://open.spotify.com/track/11CuZYClfcSw8okPHHftnc,eerie ominous haunting
Atmosphere - Sad Piano Music,Naoya Sakamata,Atmosphere (Sad Piano Music),2016-09-19,62Idx8sGwEOtvzt8lfswN0,https://open.spotify.com/track/62Idx8sGwEOtvzt8lfswN0,eerie ominous haunting
Haunts Me - Instrumental Version,David Lawrence,Murder Ballads,2015-11-23,3uec64S6jnmC6yzh3Wo5B7,https://open.spotify.com/track/3uec64S6jnmC6yzh3Wo5B7,eerie ominous haunting
Eerie Tunnel Breathing Background,Haunted House Sounds Effects,Torture Chamber Ambience SFX,2025-10-20,7AxhXvivtKEGD31BI8jiNe,https://open.spotify.com/track/7AxhXvivtKEGD31BI8jiNe,eerie ominous haunting
Soulful Music That Will Survive,Scary Halloween Night Ambient,"Scary Night with Mysterious Fog & Sounds (Halloween 2017, Spooky & Terrifying Atmosphere, Music with Creepy Sounds, Real Nightmare)",2017-09-28,3jQL4DBsovmfdKLG68h9Dc,https://open.spotify.com/track/3jQL4DBsovmfdKLG68h9Dc,eerie ominous haunting
Haunted,Erdenstern,Into the Dark,2007-07-13,7hQzVewZptT4Yi5uDqZfwJ,https://open.spotify.com/track/7hQzVewZptT4Yi5uDqZfwJ,eerie ominous haunting
Enchanted Windy Forest,Blastwave FX,Haunted Halloween: 300 Scary Sound Effects from Beyond the Grave,2015-09-23,6MqI2huK8xjgluOu5RFMwh,https://open.spotify.com/track/6MqI2huK8xjgluOu5RFMwh,eerie ominous haunting
Mystic Chamber,Ambient Realms,"Massive Ambient Music, Vol.1",2015-03-16,44PIIBHomZNAPVPBZnUqvd,https://open.spotify.com/track/44PIIBHomZNAPVPBZnUqvd,eerie ominous haunting
Visitors,Horror Music,Dark Ambience,2022-04-29,5OJmZEIJwJtFpkgYAWyHrl,https://open.spotify.com/track/5OJmZEIJwJtFpkgYAWyHrl,eerie ominous haunting
Ominous Cloud,Horror Music of the Night,"Horror Night: Music for Scary Stories, Halloween Sounds and Jump Scares, Friday the 13th",2021-10-01,50yHbfWDZ7arCFaWvwnIu6,https://open.spotify.com/track/50yHbfWDZ7arCFaWvwnIu6,eerie ominous haunting
Darkscape,Phelios,Passage,2006-10-09,551jA09znVQYi87kJArolY,https://open.spotify.com/track/551jA09znVQYi87kJArolY,eerie ominous haunting
Halloween Cemetery Ambience,Terrifying Ambient Sounds,Terrifying Ambient Sounds Vol2,2024-10-31,1ust1RhlN7PJClcisvZuzo,https://open.spotify.com/track/1ust1RhlN7PJClcisvZuzo,eerie ominous haunting
Evil Laughter in the Shadows,Terrifying Ambient Sounds,Terrifying Ambient Sounds Vol2,2024-10-31,2BFWUbJ5HyyMDUDeQu8jRQ,https://open.spotify.com/track/2BFWUbJ5HyyMDUDeQu8jRQ,eerie ominous haunting
Gothic Chapel,Horror Music Orchestra,"Gothic Halloween Music: Creepy Cathedral Ambience, Tense Medieval Songs with Gregorian Choir & Haunted Ghost Howling",2019-08-23,3y2wGTwn2O4frMtkGQoC4r,https://open.spotify.com/track/3y2wGTwn2O4frMtkGQoC4r,eerie ominous haunting
Chilling Atmosphere,Haunted Halloween Music,Halloween Horror Ambient Music,2024-10-22,3EKSVQ51z8R2uBYTC5lDcG,https://open.spotify.com/track/3EKSVQ51z8R2uBYTC5lDcG,eerie ominous haunting
Erie Crypt,Ambient Realms,"Massive Ambient Music, Vol.3",2016-01-14,3RNzldOX8fg4DY9o80LJy9,https://open.spotify.com/track/3RNzldOX8fg4DY9o80LJy9,eerie ominous haunting
Stalker,Ambient Realms,"Massive Horror Ambience, Vol. 1",2018-10-11,0bKDz3zAM4OlJQfqdBmfpJ,https://open.spotify.com/track/0bKDz3zAM4OlJQfqdBmfpJ,eerie ominous haunting
Ominous,Sam Taylor,Dark Soundscapes,2021-01-29,1uC93OC9vjgmHLzPuJRXVG,https://open.spotify.com/track/1uC93OC9vjgmHLzPuJRXVG,eerie ominous haunting
Ancient Curse,Ambient Realms,"Massive Horror Ambience, Vol. 3",2022-04-23,3i6AzVGUdd85B5he08lBVx,https://open.spotify.com/track/3i6AzVGUdd85B5he08lBVx,eerie ominous haunting
Halloween Magic,Ambience Mastery,All Hallows' Eve (Scary Ambience),2022-10-19,4khtYJZ22oDbXX9DMuabbU,https://open.spotify.com/track/4khtYJZ22oDbXX9DMuabbU,eerie ominous haunting
Eerie Silence in the Manor House,Ambience Mastery,A Haunted and Magical World (Dark Fairytale Music),2023-03-13,0114F9ukDa2e7U1Se5Aq7W,https://open.spotify.com/track/0114F9ukDa2e7U1Se5Aq7W,eerie ominous haunting
Mysterious Atmosphere,Halloween Sounds House,House of Horrors. Background Music for the Halloween Night,2013-10-16,1i4xSVUOuVDp50j8abGAXm,https://open.spotify.com/track/1i4xSVUOuVDp50j8abGAXm,eerie ominous haunting
Spooky Instrumental Music,Halloween Monsters,"Halloween Songs: Scary Ambience, Horror Music, Spooky Sound Effects from the Graveyard",2020-10-26,51XeSGgCxpGj4o64ndXYsY,https://open.spotify.com/track/51XeSGgCxpGj4o64ndXYsY,eerie ominous haunting
Ominous Wind,Terrifying Ambient Sounds,Terrifying Ambient Sounds Vol2,2024-10-31,2CfZ3bNlGeQAGkTAlRRJXk,https://open.spotify.com/track/2CfZ3bNlGeQAGkTAlRRJXk,eerie ominous haunting
Screams from Beyond the Grave,Terrifying Ambient Sounds,Terrifying Ambient Sounds Vol2,2024-10-31,6vXoqbZYcSQO5mV6bedlwS,https://open.spotify.com/track/6vXoqbZYcSQO5mV6bedlwS,eerie ominous haunting
Eerie Whispering in the Dark,Terrifying Ambient Sounds,Terrifying Ambient Sounds Vol2,2024-10-31,6k4si0sqkH70i3IX6GOJSq,https://open.spotify.com/track/6k4si0sqkH70i3IX6GOJSq,eerie ominous haunting
Eerie Wind Tone Loop Atmosphere,Halloween and Sound Effects,This Is Halloween,2012-09-15,7begqmyNIzhxL7iUTz8l4o,https://open.spotify.com/track/7begqmyNIzhxL7iUTz8l4o,eerie ominous haunting
Midnight Haunting Ambience Tracks,Halloween Music 2025,2025 Halloween Music,2025-10-31,2C5Paa8WEqcpD5xGTBEiK4,https://open.spotify.com/track/2C5Paa8WEqcpD5xGTBEiK4,eerie ominous haunting
The Haunting Hour,Phyrnna,The Haunting Hour,2017-10-21,2yxeKMSmkf3t84QtCYzPJN,https://open.spotify.com/track/2yxeKMSmkf3t84QtCYzPJN,eerie ominous haunting
Dark Forest,Byeong Woo Lee,Odd Strumming Of The Universe,2017-12-01,47y8p69x8I3qF7x4cxYWZM,https://open.spotify.com/track/47y8p69x8I3qF7x4cxYWZM,eerie ominous haunting
Gloomnest,Sean Secca,GRIME Ambiances (Original Game Soundtrack),2021-09-28,0C2KQdCFQANetjPUmGHDwI,https://open.spotify.com/track/0C2KQdCFQANetjPUmGHDwI,eerie ominous haunting
"Vampire Vault, Pt. 1",Ambient Realms,"Massive Ambient Music, Vol. 2",2015-02-23,675zVHD5R64cnmxCEyVxg8,https://open.spotify.com/track/675zVHD5R64cnmxCEyVxg8,eerie ominous haunting
Creepy Voice,Scary Music Orchestra,"The Haunted Mansion: Evil Background Songs, Dark Ambient, Horror Story Sound Effects",2021-10-01,4ixSVffrrrJs6cTcG5da2F,https://open.spotify.com/track/4ixSVffrrrJs6cTcG5da2F,eerie ominous haunting
Church Choir,Horror Music Orchestra,"Gothic Halloween Music: Creepy Cathedral Ambience, Tense Medieval Songs with Gregorian Choir & Haunted Ghost Howling",2019-08-23,5U5hwEO6xmBCiM0Pf75vnY,https://open.spotify.com/track/5U5hwEO6xmBCiM0Pf75vnY,eerie ominous haunting
Out of Nowhere,Jay Varton,Undiscovered,2014-04-04,4zPv77mCqDSdqQTtFJXwEZ,https://open.spotify.com/track/4zPv77mCqDSdqQTtFJXwEZ,eerie ominous haunting
Fairy Scary,Gothic Storm,Dark Magic,2019-05-10,1d82kHF5z0zcc38Tma2xPI,https://open.spotify.com/track/1d82kHF5z0zcc38Tma2xPI,eerie ominous haunting
Gothic Orchestral Music – Dark Horror Reading Background,Etrusco Music,Music for Reading Horror – Dark and Creepy Atmosphere,2025-10-25,52AukXChOdoJ2nLVbVL5Mb,https://open.spotify.com/track/52AukXChOdoJ2nLVbVL5Mb,eerie ominous haunting
"Ambience, Fantasy - Underwater Synth Ambience, Mysterious, Horror Fantasy Ambiences, Sound FX",Sound Effects Library,Magical: Sound Effects,2012-05-15,2IsjTSFWBNcJVI019ZzZYS,https://open.spotify.com/track/2IsjTSFWBNcJVI019ZzZYS,eerie ominous haunting
